#FEDEM	R7.2.1  6 jan 2017 11:53:51
#PARENT	D:\Src\ftKernel.git\solverTests\CamJoint\PearCamWithFriction.fmm
#FILE 	D:\Src\ftKernel.git\solverTests\CamJoint\SystemEnergy_R253.asc
#USER 	kmo
#DATE 	Wed Sep 19 08:52:44 2018
#
#DESCRIPTION	Checksum_ref	Friction_loss_ref	Input_ref	Loss_ref	Strain_ref
2.40000000e-01	8.52770686e-08	1.74905787e-11	2.95518427e-05	5.99806978e-09	8.00180366e-08
2.41000000e-01	8.66813646e-08	1.78024556e-11	2.97981050e-05	6.05567691e-09	8.13687269e-08
2.42000000e-01	8.81034064e-08	1.81191762e-11	3.00453892e-05	6.11377625e-09	8.27366818e-08
2.43000000e-01	8.95433353e-08	1.84408045e-11	3.02936952e-05	6.17236993e-09	8.41220478e-08
2.44000000e-01	9.10013091e-08	1.87674055e-11	3.05430230e-05	6.23146007e-09	8.55249721e-08
2.45000000e-01	9.24774733e-08	1.90990444e-11	3.07933727e-05	6.29104882e-09	8.69456024e-08
2.46000000e-01	9.39719791e-08	1.94357875e-11	3.10447442e-05	6.35113829e-09	8.83840871e-08
2.47000000e-01	9.54849836e-08	1.97757913e-11	3.12971375e-05	6.41172871e-09	8.98405751e-08
2.48000000e-01	9.70166167e-08	2.01210256e-11	3.15505527e-05	6.47282411e-09	9.13152162e-08
2.49000000e-01	9.85670584e-08	2.04734841e-11	3.18049897e-05	6.53442855e-09	9.28081605e-08
2.50000000e-01	1.00134719e-07	2.08313178e-11	3.20604503e-05	6.59654225e-09	9.43195590e-08
2.51000000e-01	1.01723218e-07	2.11925802e-11	3.23169310e-05	6.65916532e-09	9.58495630e-08
2.52000000e-01	1.03330962e-07	2.15593497e-11	3.25744335e-05	6.72230191e-09	9.73983246e-08
2.53000000e-01	1.04954624e-07	2.19316585e-11	3.28329614e-05	6.78595411e-09	9.89659967e-08
2.54000000e-01	1.06597826e-07	2.23096168e-11	3.30925111e-05	6.85012409e-09	1.00552732e-07
2.55000000e-01	1.08260746e-07	2.26953843e-11	3.33530826e-05	6.91481608e-09	1.02158686e-07
2.56000000e-01	1.09943541e-07	2.30869551e-11	3.36146761e-05	6.98003014e-09	1.03784011e-07
2.57000000e-01	1.11646354e-07	2.34844032e-11	3.38772913e-05	7.04576840e-09	1.05428864e-07
2.58000000e-01	1.13369353e-07	2.38878030e-11	3.41409284e-05	7.11203301e-09	1.07093401e-07
2.59000000e-01	1.15112699e-07	2.42949878e-11	3.44055874e-05	7.17882386e-09	1.08777777e-07
2.60000000e-01	1.16876526e-07	2.47082670e-11	3.46712682e-05	7.24614533e-09	1.10482149e-07
2.61000000e-01	1.18661029e-07	2.51299767e-11	3.49379709e-05	7.31400182e-09	1.12206676e-07
2.62000000e-01	1.20466355e-07	2.55579439e-11	3.52056954e-05	7.38239320e-09	1.13951516e-07
2.63000000e-01	1.22292664e-07	2.59898849e-11	3.54744417e-05	7.45131927e-09	1.15716827e-07
2.64000000e-01	1.24140101e-07	2.64282317e-11	3.57442099e-05	7.52078452e-09	1.17502769e-07
2.65000000e-01	1.26008856e-07	2.68754440e-11	3.60150000e-05	7.59079349e-09	1.19309503e-07
2.66000000e-01	1.27899085e-07	2.73292315e-11	3.62868119e-05	7.66134592e-09	1.21137188e-07
2.67000000e-01	1.29810940e-07	2.77896758e-11	3.65596457e-05	7.73244399e-09	1.22985987e-07
2.68000000e-01	1.31744604e-07	2.82543405e-11	3.68335013e-05	7.80408730e-09	1.24856061e-07
2.69000000e-01	1.33700206e-07	2.87258175e-11	3.71083787e-05	7.87628054e-09	1.26747573e-07
2.70000000e-01	1.35677957e-07	2.92041445e-11	3.73842780e-05	7.94902577e-09	1.28660686e-07
2.71000000e-01	1.37677984e-07	2.96894518e-11	3.76611992e-05	8.02232522e-09	1.30595565e-07
2.72000000e-01	1.39700486e-07	3.01817779e-11	3.79391422e-05	8.09618098e-09	1.32552372e-07
2.73000000e-01	1.41745601e-07	3.06812557e-11	3.82181070e-05	8.17059523e-09	1.34531275e-07
2.74000000e-01	1.43813518e-07	3.11906408e-11	3.84980937e-05	8.24557282e-09	1.36532438e-07
2.75000000e-01	1.45904417e-07	3.17046114e-11	3.87791023e-05	8.32111047e-09	1.38556028e-07
2.76000000e-01	1.48018413e-07	3.22259967e-11	3.90611327e-05	8.39721307e-09	1.40602211e-07
2.77000000e-01	1.50155735e-07	3.27576569e-11	3.93441849e-05	8.47388557e-09	1.42671155e-07
2.78000000e-01	1.52316534e-07	3.32969214e-11	3.96282590e-05	8.55112733e-09	1.44763029e-07
2.79000000e-01	1.54500975e-07	3.38409910e-11	3.99133550e-05	8.62893765e-09	1.46878001e-07
2.80000000e-01	1.56709213e-07	3.43928376e-11	4.01994728e-05	8.70732153e-09	1.49016241e-07
2.81000000e-01	1.58941454e-07	3.49554648e-11	4.04866124e-05	8.78628407e-09	1.51177918e-07
2.82000000e-01	1.61197870e-07	3.55230670e-11	4.07747739e-05	8.86582150e-09	1.53363204e-07
2.83000000e-01	1.63478584e-07	3.60987265e-11	4.10639573e-05	8.94593900e-09	1.55572270e-07
2.84000000e-01	1.65783831e-07	3.66855586e-11	4.13541624e-05	9.02664172e-09	1.57805287e-07
2.85000000e-01	1.68113766e-07	3.72806501e-11	4.16453895e-05	9.10792883e-09	1.60062428e-07
2.86000000e-01	1.70468547e-07	3.78840982e-11	4.19376384e-05	9.18980247e-09	1.62343866e-07
2.87000000e-01	1.72848372e-07	3.84960007e-11	4.22309091e-05	9.27226483e-09	1.64649776e-07
2.88000000e-01	1.75253405e-07	3.91164565e-11	4.25252017e-05	9.35531805e-09	1.66980331e-07
2.89000000e-01	1.77683826e-07	3.97455651e-11	4.28205161e-05	9.43896430e-09	1.69335706e-07
2.90000000e-01	1.80139814e-07	4.03834269e-11	4.31168524e-05	9.52320574e-09	1.71716077e-07
2.91000000e-01	1.82621556e-07	4.10268018e-11	4.34142106e-05	9.60804121e-09	1.74121621e-07
2.92000000e-01	1.85129191e-07	4.16791221e-11	4.37125906e-05	9.69347619e-09	1.76552513e-07
2.93000000e-01	1.87662961e-07	4.23404337e-11	4.40119924e-05	9.77951279e-09	1.79008932e-07
2.94000000e-01	1.90222989e-07	4.30108977e-11	4.43124161e-05	9.86615324e-09	1.81491056e-07
2.95000000e-01	1.92809492e-07	4.36940639e-11	4.46138616e-05	9.95340316e-09	1.83999063e-07
2.96000000e-01	1.95422668e-07	4.43830610e-11	4.49163290e-05	1.00412577e-08	1.86533133e-07
2.97000000e-01	1.98062621e-07	4.50815281e-11	4.52198182e-05	1.01297227e-08	1.89093446e-07
2.98000000e-01	2.00729630e-07	4.57895133e-11	4.55243293e-05	1.02188001e-08	1.91680182e-07
2.99000000e-01	2.03423803e-07	4.65071846e-11	4.58298623e-05	1.03084922e-08	1.94293523e-07
3.00000000e-01	2.06145376e-07	4.72345910e-11	4.61364170e-05	1.03988011e-08	1.96933650e-07
3.01000000e-01	2.08894494e-07	4.79719035e-11	4.64439937e-05	1.04897291e-08	1.99600745e-07
3.02000000e-01	2.11671368e-07	4.87229715e-11	4.67525921e-05	1.05812821e-08	2.02294993e-07
3.03000000e-01	2.14476192e-07	4.94841823e-11	4.70622125e-05	1.06734584e-08	2.05016575e-07
3.04000000e-01	2.17309136e-07	5.02517617e-11	4.73728547e-05	1.07662565e-08	2.07765678e-07
3.05000000e-01	2.20170355e-07	5.10296986e-11	4.76845187e-05	1.08596823e-08	2.10542485e-07
3.06000000e-01	2.23060110e-07	5.18180444e-11	4.79972046e-05	1.09537381e-08	2.13347183e-07
3.07000000e-01	2.25978515e-07	5.26169790e-11	4.83109123e-05	1.10484259e-08	2.16179956e-07
3.08000000e-01	2.28925807e-07	5.34306227e-11	4.86256419e-05	1.11437520e-08	2.19040993e-07
3.09000000e-01	2.31902180e-07	5.42551041e-11	4.89413933e-05	1.12397147e-08	2.21930481e-07
3.10000000e-01	2.34907788e-07	5.50905423e-11	4.92581666e-05	1.13363160e-08	2.24848607e-07
3.11000000e-01	2.37942849e-07	5.59370576e-11	4.95759617e-05	1.14335582e-08	2.27795560e-07
3.12000000e-01	2.41007544e-07	5.67947712e-11	4.98947787e-05	1.15314434e-08	2.30771529e-07
3.13000000e-01	2.44102064e-07	5.76638050e-11	5.02146175e-05	1.16299738e-08	2.33776704e-07
3.14000000e-01	2.47226608e-07	5.85442823e-11	5.05354782e-05	1.17291517e-08	2.36811277e-07
3.15000000e-01	2.50381379e-07	5.94319281e-11	5.08573607e-05	1.18289748e-08	2.39875437e-07
3.16000000e-01	2.53566512e-07	6.03312524e-11	5.11802650e-05	1.19294497e-08	2.42969377e-07
3.17000000e-01	2.56782279e-07	6.12468081e-11	5.15041913e-05	1.20305830e-08	2.46093288e-07
3.18000000e-01	2.60028853e-07	6.21743098e-11	5.18291393e-05	1.21323725e-08	2.49247365e-07
3.19000000e-01	2.63306403e-07	6.31138858e-11	5.21551092e-05	1.22348203e-08	2.52431800e-07
3.20000000e-01	2.66615170e-07	6.40610185e-11	5.24821010e-05	1.23379241e-08	2.55646787e-07
3.21000000e-01	2.69955271e-07	6.50204703e-11	5.28101146e-05	1.24416906e-08	2.58892522e-07
3.22000000e-01	2.73326989e-07	6.59970483e-11	5.31391501e-05	1.25461267e-08	2.62169200e-07
3.23000000e-01	2.76730520e-07	6.69814230e-11	5.34692074e-05	1.26512252e-08	2.65477017e-07
3.24000000e-01	2.80165961e-07	6.79785135e-11	5.38002866e-05	1.27569930e-08	2.68816169e-07
3.25000000e-01	2.83633648e-07	6.89883794e-11	5.41323876e-05	1.28634323e-08	2.72186855e-07
3.26000000e-01	2.87133671e-07	7.00112307e-11	5.44655105e-05	1.29705453e-08	2.75589271e-07
3.27000000e-01	2.90666309e-07	7.10471279e-11	5.47996552e-05	1.30783342e-08	2.79023616e-07
3.28000000e-01	2.94231702e-07	7.20962844e-11	5.51348217e-05	1.31868012e-08	2.82490090e-07
3.29000000e-01	2.97830092e-07	7.31638810e-11	5.54710101e-05	1.32959536e-08	2.85988893e-07
3.30000000e-01	3.01461694e-07	7.42450312e-11	5.58082204e-05	1.34057885e-08	2.89520224e-07
3.31000000e-01	3.05126685e-07	7.53346471e-11	5.61464525e-05	1.35163030e-08	2.93084285e-07
3.32000000e-01	3.08825224e-07	7.64380832e-11	5.64857065e-05	1.36275044e-08	2.96681277e-07
3.33000000e-01	3.12557601e-07	7.75607426e-11	5.68259823e-05	1.37394003e-08	3.00311402e-07
3.34000000e-01	3.16323992e-07	7.86975252e-11	5.71672799e-05	1.38519875e-08	3.03974864e-07
3.35000000e-01	3.20124575e-07	7.98485763e-11	5.75095994e-05	1.39652683e-08	3.07671866e-07
3.36000000e-01	3.23959609e-07	8.10085325e-11	5.78529408e-05	1.40792394e-08	3.11402612e-07
3.37000000e-01	3.27829201e-07	8.21830339e-11	5.81973040e-05	1.41939086e-08	3.15167307e-07
3.38000000e-01	3.31733666e-07	8.33777713e-11	5.85426890e-05	1.43092834e-08	3.18966156e-07
3.39000000e-01	3.35673186e-07	8.45873686e-11	5.88890959e-05	1.44253608e-08	3.22799365e-07
3.40000000e-01	3.39647952e-07	8.58062343e-11	5.92365247e-05	1.45421370e-08	3.26667141e-07
3.41000000e-01	3.43658127e-07	8.70402452e-11	5.95849753e-05	1.46596201e-08	3.30569690e-07
3.42000000e-01	3.47704010e-07	8.82953301e-11	5.99344478e-05	1.47778180e-08	3.34507221e-07
3.43000000e-01	3.51785784e-07	8.95658844e-11	6.02849421e-05	1.48967273e-08	3.38479943e-07
3.44000000e-01	3.55903651e-07	9.08460815e-11	6.06364582e-05	1.50163440e-08	3.42488063e-07
3.45000000e-01	3.60057765e-07	9.21420418e-11	6.09889962e-05	1.51366766e-08	3.46531793e-07
3.46000000e-01	3.64248460e-07	9.34538350e-11	6.13425561e-05	1.52577269e-08	3.50611341e-07
3.47000000e-01	3.68471010e-07	9.47817068e-11	6.16971426e-05	1.53794975e-08	3.54726920e-07
3.48000000e-01	3.72725683e-07	9.61319564e-11	6.20527558e-05	1.55019966e-08	3.58878740e-07
3.49000000e-01	3.77017515e-07	9.74986235e-11	6.24093909e-05	1.56252203e-08	3.63067014e-07
3.50000000e-01	3.81346659e-07	9.88818706e-11	6.27670478e-05	1.57491709e-08	3.67291954e-07
3.51000000e-01	3.85713404e-07	1.00275443e-10	6.31257266e-05	1.58738441e-08	3.71553775e-07
3.52000000e-01	3.90117848e-07	1.01685903e-10	6.34854274e-05	1.59992487e-08	3.75852689e-07
3.53000000e-01	3.94560331e-07	1.03119872e-10	6.38461500e-05	1.61253933e-08	3.80188912e-07
3.54000000e-01	3.99045957e-07	1.04571080e-10	6.42078895e-05	1.62522736e-08	3.84562659e-07
3.55000000e-01	4.03574921e-07	1.06039695e-10	6.45706460e-05	1.63798920e-08	3.88974145e-07
3.56000000e-01	4.08142579e-07	1.07525887e-10	6.49344243e-05	1.65082506e-08	3.93423588e-07
3.57000000e-01	4.12749155e-07	1.09023015e-10	6.52992245e-05	1.66373448e-08	3.97911204e-07
3.58000000e-01	4.17394762e-07	1.10538042e-10	6.56650466e-05	1.67671838e-08	4.02437212e-07
3.59000000e-01	4.22079761e-07	1.12077987e-10	6.60318905e-05	1.68977766e-08	4.07001828e-07
3.60000000e-01	4.26804332e-07	1.13636196e-10	6.63997562e-05	1.70291185e-08	4.11605273e-07
3.61000000e-01	4.31568681e-07	1.15205765e-10	6.67686438e-05	1.71612048e-08	4.16247766e-07
3.62000000e-01	4.36372965e-07	1.16793929e-10	6.71385532e-05	1.72940447e-08	4.20929527e-07
3.63000000e-01	4.41217523e-07	1.18407984e-10	6.75094845e-05	1.74276477e-08	4.25650777e-07
3.64000000e-01	4.46102577e-07	1.20033723e-10	6.78814376e-05	1.75620015e-08	4.30411738e-07
3.65000000e-01	4.51028184e-07	1.21678592e-10	6.82544126e-05	1.76971157e-08	4.35212631e-07
3.66000000e-01	4.55994766e-07	1.23350101e-10	6.86284095e-05	1.78329999e-08	4.40053679e-07
3.67000000e-01	4.61002516e-07	1.25033624e-10	6.90034281e-05	1.79696414e-08	4.44935106e-07
3.68000000e-01	4.66051486e-07	1.26736825e-10	6.93794687e-05	1.81070501e-08	4.49857135e-07
3.69000000e-01	4.71142119e-07	1.28467427e-10	6.97565311e-05	1.82452357e-08	4.54819991e-07
3.70000000e-01	4.76274565e-07	1.30218097e-10	7.01346153e-05	1.83841929e-08	4.59823899e-07
3.71000000e-01	4.81449007e-07	1.31989023e-10	7.05137214e-05	1.85239240e-08	4.64869086e-07
3.72000000e-01	4.86665769e-07	1.33772533e-10	7.08938493e-05	1.86644233e-08	4.69955776e-07
3.73000000e-01	4.91924913e-07	1.35576654e-10	7.12749991e-05	1.88057011e-08	4.75084198e-07
3.74000000e-01	4.97226876e-07	1.37401471e-10	7.16571707e-05	1.89477594e-08	4.80254579e-07
3.75000000e-01	5.02571711e-07	1.39247283e-10	7.20403642e-05	1.90906005e-08	4.85467146e-07
3.76000000e-01	5.07959791e-07	1.41114174e-10	7.24245795e-05	1.92342267e-08	4.90722130e-07
3.77000000e-01	5.13391225e-07	1.43002448e-10	7.28098167e-05	1.93786403e-08	4.96019760e-07
3.78000000e-01	5.18866329e-07	1.44920502e-10	7.31960757e-05	1.95238517e-08	5.01360265e-07
3.79000000e-01	5.24385391e-07	1.46851965e-10	7.35833566e-05	1.96698467e-08	5.06743877e-07
3.80000000e-01	5.29948417e-07	1.48805401e-10	7.39716593e-05	1.98166359e-08	5.12170826e-07
3.81000000e-01	5.35545304e-07	1.50789444e-10	7.43609944e-05	1.99642300e-08	5.17641346e-07
3.82000000e-01	5.41176163e-07	1.52795882e-10	7.47513621e-05	2.01126228e-08	5.23155667e-07
3.83000000e-01	5.46851737e-07	1.54824920e-10	7.51427516e-05	2.02618166e-08	5.28714024e-07
3.84000000e-01	5.52572340e-07	1.56876761e-10	7.55351630e-05	2.04118137e-08	5.34316651e-07
3.85000000e-01	5.58338207e-07	1.58942748e-10	7.59285964e-05	2.05626074e-08	5.39963781e-07
3.86000000e-01	5.64149429e-07	1.61031924e-10	7.63230516e-05	2.07142090e-08	5.45655651e-07
3.87000000e-01	5.70006443e-07	1.63153401e-10	7.67185288e-05	2.08666294e-08	5.51392495e-07
3.88000000e-01	5.75909465e-07	1.65289404e-10	7.71150278e-05	2.10198532e-08	5.57174549e-07
3.89000000e-01	5.81858516e-07	1.67449221e-10	7.75125488e-05	2.11738915e-08	5.63002052e-07
3.90000000e-01	5.87854141e-07	1.69632946e-10	7.79110917e-05	2.13287466e-08	5.68875240e-07
3.91000000e-01	5.93896330e-07	1.71840907e-10	7.83106564e-05	2.14844209e-08	5.74794352e-07
3.92000000e-01	5.99985504e-07	1.74073201e-10	7.87112431e-05	2.16409164e-08	5.80759626e-07
3.93000000e-01	6.06121765e-07	1.76330160e-10	7.91128517e-05	2.17982357e-08	5.86771301e-07
3.94000000e-01	6.12305442e-07	1.78621480e-10	7.95154822e-05	2.19563905e-08	5.92829619e-07
3.95000000e-01	6.18536808e-07	1.80937925e-10	7.99191346e-05	2.21153735e-08	5.98934819e-07
3.96000000e-01	6.24816005e-07	1.83279714e-10	8.03238089e-05	2.22751872e-08	6.05087142e-07
3.97000000e-01	6.31143348e-07	1.85647067e-10	8.07295051e-05	2.24358336e-08	6.11286832e-07
3.98000000e-01	6.37519103e-07	1.88030264e-10	8.11362232e-05	2.25973053e-08	6.17534129e-07
3.99000000e-01	6.43943339e-07	1.90439442e-10	8.15439632e-05	2.27596145e-08	6.23829277e-07
4.00000000e-01	6.50416526e-07	1.92884817e-10	8.19527251e-05	2.29227732e-08	6.30172520e-07
4.01000000e-01	6.56938843e-07	1.95356649e-10	8.23625089e-05	2.30867741e-08	6.36564103e-07
4.02000000e-01	6.63510468e-07	1.97855165e-10	8.27733146e-05	2.32516192e-08	6.43004270e-07
4.03000000e-01	6.70131773e-07	2.00370213e-10	8.31851422e-05	2.34173005e-08	6.49493266e-07
4.04000000e-01	6.76802786e-07	2.02912375e-10	8.35979918e-05	2.35838307e-08	6.56031339e-07
4.05000000e-01	6.83524033e-07	2.05481756e-10	8.40118632e-05	2.37512120e-08	6.62618734e-07
4.06000000e-01	6.90295526e-07	2.08078712e-10	8.44267566e-05	2.39194466e-08	6.69255700e-07
4.07000000e-01	6.97117657e-07	2.10714088e-10	8.48426718e-05	2.40885477e-08	6.75942485e-07
4.08000000e-01	7.03990701e-07	2.13377537e-10	8.52596090e-05	2.42585068e-08	6.82679336e-07
4.09000000e-01	7.10914787e-07	2.16069294e-10	8.56775680e-05	2.44293263e-08	6.89466504e-07
4.10000000e-01	7.17890307e-07	2.18778582e-10	8.60965490e-05	2.46009975e-08	6.96304238e-07
4.11000000e-01	7.24917291e-07	2.21516626e-10	8.65165518e-05	2.47735336e-08	7.03192789e-07
4.12000000e-01	7.31996224e-07	2.24294734e-10	8.69375766e-05	2.49469481e-08	7.10132408e-07
4.13000000e-01	7.39127360e-07	2.27090812e-10	8.73596233e-05	2.51212208e-08	7.17123347e-07
4.14000000e-01	7.46310665e-07	2.29916369e-10	8.77826919e-05	2.52963655e-08	7.24165859e-07
4.15000000e-01	7.53546779e-07	2.32771516e-10	8.82067824e-05	2.54723841e-08	7.31260195e-07
4.16000000e-01	7.60835648e-07	2.35656630e-10	8.86318947e-05	2.56492793e-08	7.38406611e-07
4.17000000e-01	7.68177695e-07	2.38583497e-10	8.90580290e-05	2.58270648e-08	7.45605360e-07
4.18000000e-01	7.75573211e-07	2.41540856e-10	8.94851852e-05	2.60057314e-08	7.52856697e-07
4.19000000e-01	7.83022311e-07	2.44528957e-10	8.99133633e-05	2.61852815e-08	7.60160878e-07
4.20000000e-01	7.90525357e-07	2.47548051e-10	9.03425633e-05	2.63657174e-08	7.67518158e-07
4.21000000e-01	7.98082571e-07	2.50598389e-10	9.07727853e-05	2.65470413e-08	7.74928795e-07
4.22000000e-01	8.05694209e-07	2.53680224e-10	9.12040291e-05	2.67292557e-08	7.82393046e-07
4.23000000e-01	8.13360548e-07	2.56793811e-10	9.16362948e-05	2.69123628e-08	7.89911169e-07
4.24000000e-01	8.21081889e-07	2.59927046e-10	9.20695824e-05	2.70963525e-08	7.97483421e-07
4.25000000e-01	8.28858289e-07	2.63092516e-10	9.25038920e-05	2.72812396e-08	8.05110064e-07
4.26000000e-01	8.36690329e-07	2.66290336e-10	9.29392234e-05	2.74670262e-08	8.12791356e-07
4.27000000e-01	8.44577977e-07	2.69520908e-10	9.33755767e-05	2.76537148e-08	8.20527558e-07
4.28000000e-01	8.52521676e-07	2.72797110e-10	9.38129520e-05	2.78413203e-08	8.28318931e-07
4.29000000e-01	8.60521715e-07	2.76106620e-10	9.42513491e-05	2.80298324e-08	8.36165737e-07
4.30000000e-01	8.68578214e-07	2.79449702e-10	9.46907682e-05	2.82192536e-08	8.44068238e-07
4.31000000e-01	8.76691545e-07	2.82826623e-10	9.51312092e-05	2.84095861e-08	8.52026697e-07
4.32000000e-01	8.84861994e-07	2.86224478e-10	9.55726720e-05	2.86008190e-08	8.60041377e-07
4.33000000e-01	8.93089596e-07	2.89656672e-10	9.60151568e-05	2.87929680e-08	8.68112544e-07
4.34000000e-01	9.01374916e-07	2.93136707e-10	9.64586635e-05	2.89860484e-08	8.76240460e-07
4.35000000e-01	9.09718131e-07	2.96651653e-10	9.69031921e-05	2.91800495e-08	8.84425393e-07
4.36000000e-01	9.18119416e-07	3.00201785e-10	9.73487425e-05	2.93749736e-08	8.92667608e-07
4.37000000e-01	9.26579147e-07	3.03787375e-10	9.77953149e-05	2.95708230e-08	9.00967371e-07
4.38000000e-01	9.35097536e-07	3.07408698e-10	9.82429092e-05	2.97676000e-08	9.09324950e-07
4.39000000e-01	9.43674865e-07	3.11066031e-10	9.86915254e-05	2.99653071e-08	9.17740613e-07
4.40000000e-01	9.52311415e-07	3.14759649e-10	9.91411635e-05	3.01639465e-08	9.26214629e-07
4.41000000e-01	9.61007445e-07	3.18489832e-10	9.95918235e-05	3.03635206e-08	9.34747265e-07
4.42000000e-01	9.69763234e-07	3.22256861e-10	1.00043505e-04	3.05640318e-08	9.43338793e-07
4.43000000e-01	9.78579116e-07	3.26046675e-10	1.00496209e-04	3.07654680e-08	9.51989483e-07
4.44000000e-01	9.87455119e-07	3.29873864e-10	1.00949935e-04	3.09678459e-08	9.60699605e-07
4.45000000e-01	9.96391822e-07	3.33753116e-10	1.01404683e-04	3.11711822e-08	9.69469431e-07
4.46000000e-01	1.00538948e-06	3.37655677e-10	1.01860452e-04	3.13754503e-08	9.78299233e-07
4.47000000e-01	1.01444801e-06	3.41596469e-10	1.02317244e-04	3.15806672e-08	9.87189285e-07
4.48000000e-01	1.02356817e-06	3.45575624e-10	1.02775057e-04	3.17868349e-08	9.96139859e-07
4.49000000e-01	1.03274985e-06	3.49593588e-10	1.03233892e-04	3.19939561e-08	1.00515123e-06
4.50000000e-01	1.04199354e-06	3.53665608e-10	1.03693749e-04	3.22020481e-08	1.01422367e-06
4.51000000e-01	1.05129956e-06	3.57777056e-10	1.04154628e-04	3.24110983e-08	1.02335746e-06
4.52000000e-01	1.06066807e-06	3.61912883e-10	1.04616529e-04	3.26210937e-08	1.03255287e-06
4.53000000e-01	1.07009921e-06	3.66088690e-10	1.05079452e-04	3.28320520e-08	1.04181019e-06
4.54000000e-01	1.07959355e-06	3.70320183e-10	1.05543397e-04	3.30439909e-08	1.05112967e-06
4.55000000e-01	1.08915135e-06	3.74576600e-10	1.06008364e-04	3.32568818e-08	1.06051162e-06
4.56000000e-01	1.09877251e-06	3.78873888e-10	1.06474352e-04	3.34707426e-08	1.06995629e-06
4.57000000e-01	1.10845783e-06	3.83212187e-10	1.06941363e-04	3.36855756e-08	1.07946398e-06
4.58000000e-01	1.11820717e-06	3.87591957e-10	1.07409395e-04	3.39013833e-08	1.08903496e-06
4.59000000e-01	1.12802105e-06	3.92029487e-10	1.07878449e-04	3.41181841e-08	1.09866951e-06
4.60000000e-01	1.13789986e-06	3.96492867e-10	1.08348526e-04	3.43359480e-08	1.10836791e-06
4.61000000e-01	1.14784341e-06	4.00998633e-10	1.08819624e-04	3.45546937e-08	1.11813045e-06
4.62000000e-01	1.15785245e-06	4.05563426e-10	1.09291744e-04	3.47744400e-08	1.12795740e-06
4.63000000e-01	1.16792728e-06	4.10154635e-10	1.09764886e-04	3.49951562e-08	1.13784905e-06
4.64000000e-01	1.17806767e-06	4.14789154e-10	1.10239049e-04	3.52168613e-08	1.14780568e-06
4.65000000e-01	1.18827451e-06	4.19467126e-10	1.10714235e-04	3.54395575e-08	1.15782758e-06
4.66000000e-01	1.19854766e-06	4.24189025e-10	1.11190443e-04	3.56632474e-08	1.16791504e-06
4.67000000e-01	1.20888762e-06	4.28972097e-10	1.11667672e-04	3.58879503e-08	1.17806832e-06
4.68000000e-01	1.21929474e-06	4.33799763e-10	1.12145924e-04	3.61136516e-08	1.18828773e-06
4.69000000e-01	1.22976910e-06	4.38672343e-10	1.12625197e-04	3.63403538e-08	1.19857355e-06
4.70000000e-01	1.24031121e-06	4.43572689e-10	1.13105492e-04	3.65680417e-08	1.20892607e-06
4.71000000e-01	1.25092101e-06	4.48518543e-10	1.13586810e-04	3.67967352e-08	1.21934556e-06
4.72000000e-01	1.26159916e-06	4.53527758e-10	1.14069149e-04	3.70264542e-08	1.22983233e-06
4.73000000e-01	1.27234587e-06	4.58583158e-10	1.14552510e-04	3.72571835e-08	1.24038666e-06
4.74000000e-01	1.28316128e-06	4.63685068e-10	1.15036892e-04	3.74889256e-08	1.25100884e-06
4.75000000e-01	1.29404584e-06	4.68833811e-10	1.15522297e-04	3.77216829e-08	1.26169916e-06
4.76000000e-01	1.30499976e-06	4.74029710e-10	1.16008724e-04	3.79554577e-08	1.27245791e-06
4.77000000e-01	1.31602335e-06	4.79273092e-10	1.16496172e-04	3.81902524e-08	1.28328539e-06
4.78000000e-01	1.32710365e-06	4.84564282e-10	1.16984656e-04	3.84260694e-08	1.29418188e-06
4.79000000e-01	1.33825427e-06	4.89885032e-10	1.17474162e-04	3.86628926e-08	1.30514767e-06
4.80000000e-01	1.34947518e-06	4.95254207e-10	1.17964690e-04	3.89007428e-08	1.31618307e-06
4.81000000e-01	1.36076716e-06	5.00671960e-10	1.18456239e-04	3.91396223e-08	1.32728836e-06
4.82000000e-01	1.37213007e-06	5.06138800e-10	1.18948811e-04	3.93795337e-08	1.33846384e-06
4.83000000e-01	1.38355107e-06	5.11673966e-10	1.19442417e-04	3.96204981e-08	1.34970980e-06
4.84000000e-01	1.39504387e-06	5.17258929e-10	1.19937046e-04	3.98624993e-08	1.36102655e-06
4.85000000e-01	1.40660864e-06	5.22874684e-10	1.20432697e-04	4.01055203e-08	1.37241437e-06
4.86000000e-01	1.41824551e-06	5.28540868e-10	1.20929370e-04	4.03495827e-08	1.38387356e-06
4.87000000e-01	1.42995512e-06	5.34277238e-10	1.21427064e-04	4.05947084e-08	1.39540443e-06
4.88000000e-01	1.44173767e-06	5.40064754e-10	1.21925781e-04	4.08408803e-08	1.40700726e-06
4.89000000e-01	1.45359333e-06	5.45903759e-10	1.22425519e-04	4.10881010e-08	1.41868237e-06
4.90000000e-01	1.46552253e-06	5.51794594e-10	1.22926280e-04	4.13363728e-08	1.43043004e-06
4.91000000e-01	1.47752561e-06	5.57717482e-10	1.23428063e-04	4.15856780e-08	1.44225057e-06
4.92000000e-01	1.48960253e-06	5.63692842e-10	1.23930867e-04	4.18360390e-08	1.45414428e-06
4.93000000e-01	1.50175413e-06	5.69720838e-10	1.24434693e-04	4.20874582e-08	1.46611145e-06
4.94000000e-01	1.51398022e-06	5.75801994e-10	1.24939542e-04	4.23399381e-08	1.47815240e-06
